game_id,is_white,avg_pr,sesh_cnt,elo_diff,streak,result
ID0601,1,447.4000,9,-29,-2,0.0
ID0602,0,229.0000,10,-36,-3,0.0
ID0603,0,186.2500,1,-1,1,0.5
ID0604,1,191.0000,2,-9,-1,0.0
ID0605,1,191.0000,3,-18,-2,0.0
ID0606,0,391.3333,4,-11,1,1.0
ID0607,0,184.0000,5,-19,-1,0.0
ID0608,0,516.3333,6,-27,-2,0.0
ID0609,1,151.0000,7,-19,1,1.0
ID0610,1,176.1667,8,-9,2,1.0
ID0611,1,148.0000,9,0,3,1.0
ID0612,0,335.6000,10,-9,-1,0.0
ID0613,0,316.5000,11,-17,-2,0.0
ID0614,1,323.5000,12,-25,-3,0.0
ID0615,0,399.5000,13,-18,1,1.0
ID0616,0,289.8000,1,58,2,1.0
ID0617,0,160.6667,2,65,3,1.0
ID0618,1,230.5000,3,72,4,1.0
ID0619,1,153.5000,4,80,5,1.0
ID0620,0,223.7143,5,89,6,1.0
ID0621,1,213.0000,6,81,-1,0.0
ID0622,1,393.8000,7,74,-2,0.0
ID0623,0,161.0000,8,83,1,1.0
ID0624,0,296.0000,9,74,-1,0.0
ID0625,1,374.0000,10,81,1,1.0
ID0626,1,377.2857,11,88,2,1.0
ID0627,0,0.0000,12,95,3,1.0
ID0628,0,244.6667,13,103,4,1.0
ID0629,0,280.7143,14,94,-1,0.0
ID0630,1,181.5000,15,88,-2,0.0
ID0631,1,453.2500,16,89,1,0.5
ID0632,0,248.3750,17,99,1,1.0
ID0633,1,191.7500,18,107,2,1.0
ID0634,0,222.0000,19,100,-1,0.0
ID0635,1,0.0000,20,92,-2,0.0
ID0636,0,231.3333,21,100,1,1.0
ID0637,0,283.8333,22,108,2,1.0
ID0638,1,0.0000,23,116,3,1.0
ID0639,1,217.6667,1,-10,-1,0.0
ID0640,1,464.0000,2,-18,-2,0.0
ID0641,0,235.5000,3,-10,1,1.0
ID0642,1,268.7500,4,-4,2,1.0
ID0643,1,416.6667,5,5,3,1.0
ID0644,0,302.5000,6,-4,-1,0.0
ID0645,0,0.0000,7,3,1,1.0
ID0646,1,338.1667,8,11,2,1.0
ID0647,0,144.0000,9,18,3,1.0
ID0648,0,357.7500,10,11,-1,0.0
ID0649,0,302.0000,11,3,-2,0.0
ID0650,1,188.5714,12,11,1,1.0
ID0651,1,288.1667,13,3,-1,0.0
ID0652,0,0.0000,14,11,1,1.0
ID0653,0,173.0000,15,3,-1,0.0
ID0654,1,372.8000,16,-4,-2,0.0
ID0655,1,217.0000,17,-11,-3,0.0
ID0656,0,252.3333,18,-19,-4,0.0
ID0657,1,133.3333,19,-12,1,1.0
ID0658,1,216.0000,20,-19,-1,0.0
ID0659,1,224.0000,21,-27,-2,0.0
ID0660,0,122.0000,22,-37,-3,0.0
ID0661,0,205.0000,23,-46,-4,0.0
ID0662,1,373.3333,24,-54,-5,0.0
ID0663,0,211.5000,25,-45,1,1.0
ID0664,1,411.0000,1,-9,-1,0.0
ID0665,0,207.5000,2,-2,1,1.0
ID0666,1,312.5000,3,-10,-1,0.0
ID0667,0,266.4000,4,-3,1,1.0
ID0668,1,427.0000,1,-9,-1,0.0
ID0669,0,280.0000,2,0,1,1.0
ID0670,1,158.2500,3,8,2,1.0
ID0671,1,356.4000,1,-87,-1,0.0
ID0672,0,232.2500,2,-79,1,1.0
ID0673,0,179.0000,3,-71,2,1.0
ID0674,1,116.0000,4,-63,3,1.0
ID0675,1,208.1429,5,-70,-1,0.0
ID0676,0,0.0000,6,-63,1,1.0
ID0677,0,250.3750,7,-56,2,1.0
ID0678,1,153.5000,8,-48,3,1.0
ID0679,1,150.5000,9,-41,4,1.0
ID0680,1,520.0000,10,-33,5,1.0
ID0681,0,266.8571,11,-42,-1,0.0
ID0682,1,263.8000,12,-34,1,1.0
ID0683,0,246.6667,13,-26,2,1.0
ID0684,0,502.8000,1,56,-1,0.0
ID0685,0,239.2500,2,63,1,1.0
ID0686,1,400.7500,3,71,2,1.0
ID0687,0,186.5000,4,66,-1,0.0
ID0688,0,455.0000,5,59,-2,0.0
ID0689,1,407.0000,6,67,1,1.0
ID0690,1,515.0000,1,-48,-1,0.0
ID0691,1,153.6667,2,-39,1,1.0
ID0692,0,547.0000,1,-7,-1,0.0
ID0693,0,185.5000,2,1,1,1.0
ID0694,0,154.0000,3,9,2,1.0
ID0695,1,461.3333,4,19,3,1.0
ID0696,0,302.6000,5,30,4,1.0
ID0697,1,0.0000,6,37,5,1.0
ID0698,1,330.3333,1,-6,-1,0.0
ID0699,0,161.0000,2,2,1,1.0
ID0700,1,229.0000,3,11,2,1.0
ID0701,1,175.5000,4,4,-1,0.0
ID0702,0,424.0000,5,13,1,1.0
ID0703,0,238.3000,6,22,2,1.0
ID0704,0,304.3333,1,-10,-1,0.0
ID0705,1,176.8000,2,-19,-2,0.0
ID0706,1,215.0000,3,-10,1,1.0
ID0707,1,306.0000,4,-3,2,1.0
ID0708,0,149.6000,1,-10,-1,0.0
ID0709,1,398.0000,1,-8,-2,0.0
ID0710,0,268.5000,2,0,1,1.0
ID0711,0,220.8000,3,-8,-1,0.0
ID0712,1,643.4000,4,-16,-2,0.0
ID0713,1,417.0000,5,-24,-3,0.0
ID0714,1,281.5000,6,-33,-4,0.0
ID0715,0,538.0000,7,-40,-5,0.0
ID0716,0,193.3333,8,-32,1,1.0
ID0717,0,203.0000,9,-25,2,1.0
ID0718,1,324.0000,10,-16,3,1.0
ID0719,0,0.0000,11,-24,-1,0.0
ID0720,0,241.7500,1,-6,-2,0.0
ID0721,0,448.0000,1,9,1,1.0
ID0722,1,384.1429,2,16,2,1.0
ID0723,1,328.6667,1,-36,3,1.0
ID0724,0,146.0000,2,-43,-1,0.0
ID0725,0,529.6667,3,-50,-2,0.0
ID0726,1,443.5000,4,-42,1,1.0
ID0727,1,0.0000,5,-33,2,1.0
ID0728,0,0.0000,6,-25,3,1.0
ID0729,1,297.5000,7,-17,4,1.0
ID0730,0,501.5000,8,-27,-1,0.0
ID0731,0,295.7500,9,-35,-2,0.0
ID0732,0,330.5000,10,-27,1,1.0
ID0733,1,288.5000,11,-19,2,1.0
ID0734,1,290.0000,12,-28,-1,0.0
ID0735,0,236.5000,13,-36,-2,0.0
ID0736,0,0.0000,14,-27,1,1.0
ID0737,1,346.5000,15,-36,-1,0.0
ID0738,0,337.0000,16,-44,-2,0.0
ID0739,1,248.3333,17,-52,-3,0.0
ID0740,1,557.4000,18,-54,1,0.5
ID0741,1,511.0000,19,-47,1,1.0
ID0742,0,239.2500,20,-55,-1,0.0
ID0743,0,351.6667,21,-63,-2,0.0
ID0744,1,254.0000,22,-56,1,1.0
ID0745,1,191.5000,1,48,-1,0.0
ID0746,1,0.0000,2,56,1,1.0
ID0747,0,0.0000,3,63,2,1.0
ID0748,0,350.5000,4,55,-1,0.0
ID0749,0,342.7143,5,47,-2,0.0
ID0750,1,474.7500,6,40,-3,0.0
ID0751,0,415.0000,7,33,-4,0.0
ID0752,0,313.5000,8,24,-5,0.0
ID0753,0,747.0000,9,16,-6,0.0
ID0754,1,487.7500,10,24,1,1.0
ID0755,1,201.0000,11,31,2,1.0
ID0756,1,0.0000,12,39,3,1.0
ID0757,0,278.6000,13,30,-1,0.0
ID0758,1,417.0000,14,37,1,1.0
ID0759,0,484.5000,15,45,2,1.0
ID0760,0,391.5000,16,36,-1,0.0
ID0761,1,421.0000,17,28,-2,0.0
ID0762,1,203.5000,18,20,-3,0.0
ID0763,0,216.0000,19,13,-4,0.0
ID0764,1,437.0000,1,-21,-5,0.0
ID0765,0,410.8333,2,-21,1,0.5
ID0766,0,387.0000,3,-10,1,1.0
ID0767,0,428.2000,4,-11,1,0.5
ID0768,1,211.5000,5,-3,1,1.0
ID0769,1,0.0000,6,7,2,1.0
ID0770,0,301.2500,7,15,3,1.0
ID0771,1,196.7500,8,6,-1,0.0
ID0772,1,580.1250,9,-3,-2,0.0
ID0773,0,190.2857,10,-11,-3,0.0
ID0774,0,1482.0000,11,-19,-4,0.0
ID0775,1,321.0000,12,-28,-5,0.0
ID0776,1,422.0000,13,-37,-6,0.0
ID0777,1,351.6667,14,-45,-7,0.0
ID0778,0,344.0000,15,-53,-8,0.0
ID0779,0,362.6667,16,-60,-9,0.0
ID0780,0,326.3333,17,-52,1,1.0
ID0781,1,293.4000,18,-59,-1,0.0
ID0782,0,202.0000,19,-68,-2,0.0
ID0783,1,810.0000,20,-76,-3,0.0
ID0784,0,250.0000,21,-69,1,1.0
ID0785,1,171.8000,22,-62,2,1.0
ID0786,1,412.0000,23,-53,3,1.0
ID0787,1,117.0000,24,-46,4,1.0
ID0788,1,198.8333,25,-46,1,0.5
ID0789,1,715.0000,26,-38,1,1.0
ID0790,0,414.5000,27,-30,2,1.0
ID0791,0,408.0000,28,-38,-1,0.0
ID0792,0,244.5000,29,-39,1,0.5
ID0793,1,198.8000,30,-49,-1,0.0
ID0794,0,445.4000,31,-56,-2,0.0
ID0795,0,363.0000,32,-47,1,1.0
ID0796,1,221.3333,33,-56,-1,0.0
ID0797,0,334.8000,34,-50,1,1.0
ID0798,1,583.0000,35,-58,-1,0.0
ID0799,0,697.5000,36,-50,1,1.0
ID0800,1,216.6667,37,-59,-1,0.0
ID0801,1,123.7500,38,-52,1,1.0
ID0802,1,554.0000,39,-59,-1,0.0
ID0803,0,506.0000,40,-53,1,1.0
ID0804,1,196.6000,1,1,1,0.5
ID0805,0,535.0000,1,-9,-1,0.0
ID0806,0,240.3333,2,-1,1,1.0
ID0807,1,652.0000,3,-8,-1,0.0
ID0808,0,153.5000,4,-1,1,1.0
ID0809,0,0.0000,5,7,2,1.0
ID0810,1,266.8333,6,16,3,1.0
ID0811,1,329.0000,7,24,4,1.0
ID0812,0,318.4286,1,8,5,1.0
ID0813,0,194.0000,2,-1,-1,0.0
ID0814,1,172.0000,3,-9,-2,0.0
ID0815,1,605.0000,4,-1,1,1.0
ID0816,0,0.0000,5,7,2,1.0
ID0817,1,263.0000,6,15,3,1.0
ID0818,1,210.0000,7,6,-1,0.0
ID0819,0,366.0000,8,13,1,1.0
ID0820,1,361.3333,9,19,2,1.0
ID0821,1,238.5000,10,27,3,1.0
ID0822,0,245.2500,11,18,-1,0.0
ID0823,0,242.5000,12,26,1,1.0
ID0824,1,166.0000,13,18,-1,0.0
ID0825,1,429.6667,14,27,1,1.0
ID0826,1,338.3333,1,-9,-1,0.0
ID0827,0,203.7500,2,-1,1,1.0
ID0828,0,399.0000,1,16,2,1.0
ID0829,1,168.3333,2,8,-1,0.0
ID0830,1,475.2500,3,1,-2,0.0
ID0831,1,0.0000,4,-8,-3,0.0
ID0832,0,324.0000,5,-16,-4,0.0
ID0833,1,368.0000,6,-10,1,1.0
ID0834,0,384.5000,7,-18,-1,0.0
ID0835,0,391.5000,8,-10,1,1.0
ID0836,0,375.6667,9,-17,-1,0.0
ID0837,0,300.6667,10,-10,1,1.0
ID0838,1,566.0000,11,-4,2,1.0
ID0839,0,242.3750,12,-13,-1,0.0
ID0840,1,214.5000,13,-4,1,1.0
ID0841,1,373.0000,14,-11,-1,0.0
ID0842,0,273.3333,15,-18,-2,0.0
ID0843,1,259.7500,16,-11,1,1.0
ID0844,1,0.0000,17,-3,2,1.0
ID0845,1,279.2857,18,-11,-1,0.0
ID0846,0,258.2857,19,-2,1,1.0
ID0847,0,235.0000,20,-9,-1,0.0
ID0848,0,225.0000,21,-2,1,1.0
ID0849,1,152.0000,22,7,2,1.0
ID0850,0,231.0000,1,6,3,1.0
ID0851,0,350.4000,2,-1,-1,0.0
ID0852,0,227.0000,3,8,1,1.0
ID0853,1,0.0000,1,-7,2,1.0
ID0854,1,341.2000,1,14,3,1.0
ID0855,0,512.4000,2,7,-1,0.0
ID0856,0,0.0000,3,14,1,1.0
ID0857,1,488.7500,4,22,2,1.0
ID0858,1,121.0000,5,32,3,1.0
ID0859,1,295.7778,1,8,4,1.0
ID0860,1,124.7500,2,14,5,1.0
ID0861,0,400.4000,1,7,6,1.0
ID0862,0,315.3333,2,-1,-1,0.0
ID0863,1,174.0000,3,8,1,1.0
ID0864,1,398.2500,4,0,-1,0.0
ID0865,0,322.6667,5,-7,-2,0.0
ID0866,1,213.7500,6,1,1,1.0
ID0867,0,222.0000,7,8,2,1.0
ID0868,1,186.7500,8,13,3,1.0
ID0869,1,0.0000,9,5,-1,0.0
ID0870,0,296.2000,10,15,1,1.0
ID0871,1,176.6667,11,21,2,1.0
ID0872,0,324.2857,1,-8,-1,0.0
ID0873,0,0.0000,2,-16,-2,0.0
ID0874,0,329.2500,3,-17,1,0.5
ID0875,1,217.3750,4,-26,-1,0.0
ID0876,1,455.0000,5,-35,-2,0.0
ID0877,1,202.3333,6,-42,-3,0.0
ID0878,0,177.6667,7,-49,-4,0.0
ID0879,0,361.0000,8,-58,-5,0.0
ID0880,1,310.4286,9,-51,1,1.0
ID0881,0,410.0000,10,-43,2,1.0
ID0882,0,227.5000,11,-35,3,1.0
ID0883,1,191.7500,12,-27,4,1.0
ID0884,1,195.5000,13,-35,-1,0.0
ID0885,0,283.3333,14,-43,-2,0.0
ID0886,1,578.0000,15,-51,-3,0.0
ID0887,1,170.0000,16,-60,-4,0.0
ID0888,1,257.7500,17,-52,1,1.0
ID0889,0,260.6000,18,-45,2,1.0
ID0890,0,165.5000,19,-54,-1,0.0
ID0891,1,199.6667,20,-62,-2,0.0
ID0892,1,258.4000,21,-69,-3,0.0
ID0893,0,181.0000,22,-62,1,1.0
ID0894,1,308.8750,23,-72,-1,0.0
ID0895,1,0.0000,24,-81,-2,0.0
ID0896,0,405.5000,25,-73,1,1.0
ID0897,0,274.2000,26,-82,-1,0.0
ID0898,0,328.7500,27,-75,1,1.0
ID0899,1,543.5000,28,-67,2,1.0
ID0900,1,417.0000,29,-75,-1,0.0
ID0901,0,220.0000,30,-84,-2,0.0
ID0902,0,304.1667,31,-76,1,1.0
ID0903,1,297.8000,32,-84,-1,0.0
ID0904,0,290.2500,33,-93,-2,0.0
ID0905,1,205.0000,34,-101,-3,0.0
ID0906,1,213.7500,35,-108,-4,0.0
ID0907,0,238.5000,36,-101,1,1.0
ID0908,1,725.0000,37,-109,-1,0.0
ID0909,1,253.8333,38,-116,-2,0.0
ID0910,0,236.0000,39,-109,1,1.0
ID0911,0,0.0000,40,-102,2,1.0
ID0912,1,360.3333,41,-94,3,1.0
ID0913,0,682.0000,42,-104,-1,0.0
ID0914,1,190.6667,43,-105,1,0.5
ID0915,0,170.2500,44,-113,-1,0.0
ID0916,0,231.3333,45,-106,1,1.0
ID0917,1,107.0000,1,8,2,1.0
ID0918,0,333.8000,2,16,3,1.0
ID0919,0,394.3333,3,24,4,1.0
ID0920,1,184.0000,4,17,-1,0.0
ID0921,1,316.5000,5,24,1,1.0
ID0922,1,323.6667,6,31,2,1.0
ID0923,1,526.5000,7,23,-1,0.0
ID0924,0,260.4167,8,31,1,1.0
ID0925,0,262.3333,9,37,2,1.0
ID0926,1,463.6667,10,29,-1,0.0
ID0927,1,285.0000,11,36,1,1.0
ID0928,0,353.7500,12,28,-1,0.0
ID0929,0,409.2857,13,20,-2,0.0
ID0930,0,340.3333,14,11,-3,0.0
ID0931,1,0.0000,15,20,1,1.0
ID0932,1,282.5000,16,12,-1,0.0
ID0933,1,251.5000,17,21,1,1.0
ID0934,0,271.3333,1,-48,-1,0.0
ID0935,1,371.3333,1,-8,-2,0.0
ID0936,0,262.8889,2,0,1,1.0
ID0937,1,399.3333,3,-8,-1,0.0
ID0938,1,164.3333,4,0,1,1.0
ID0939,0,0.0000,5,-8,-1,0.0
ID0940,0,386.4000,6,40,-2,0.0
ID0941,0,0.0000,7,31,-3,0.0
ID0942,1,516.0000,8,24,-4,0.0
ID0943,0,160.6667,9,31,1,1.0
ID0944,1,308.2857,10,39,2,1.0
ID0945,0,326.2500,11,32,-1,0.0
ID0946,0,365.0000,12,24,-2,0.0
ID0947,0,1237.0000,13,16,-3,0.0
ID0948,1,123.5000,14,24,1,1.0
ID0949,0,363.6667,15,31,2,1.0
ID0950,1,146.0000,16,40,3,1.0
ID0951,1,277.0000,17,31,-1,0.0
ID0952,1,383.8571,18,40,1,1.0
ID0953,0,0.0000,19,32,-1,0.0
ID0954,0,318.3333,20,26,-2,0.0
ID0955,1,240.4000,21,18,-3,0.0
ID0956,0,0.0000,22,9,-4,0.0
ID0957,1,225.0000,23,1,-5,0.0
ID0958,0,158.2857,24,2,1,0.5
ID0959,0,279.0000,25,10,1,1.0
ID0960,1,302.0000,26,1,-1,0.0
ID0961,0,239.0000,27,-7,-2,0.0
ID0962,1,451.2000,28,-16,-3,0.0
ID0963,1,282.6667,29,-7,1,1.0
ID0964,1,425.0000,30,1,2,1.0
ID0965,0,267.0000,31,8,3,1.0
ID0966,1,127.5000,1,-42,4,1.0
ID0967,0,0.0000,2,-32,5,1.0
ID0968,1,311.5000,3,-23,6,1.0
ID0969,1,169.3333,4,-30,-1,0.0
ID0970,0,492.0000,5,-23,1,1.0
ID0971,1,312.5556,6,-31,-1,0.0
ID0972,0,184.6667,7,-38,-2,0.0
ID0973,0,337.6667,8,-30,1,1.0
ID0974,1,120.0000,9,-39,-1,0.0
ID0975,0,277.6000,10,-30,1,1.0
ID0976,1,565.3333,11,-37,-1,0.0
ID0977,0,200.5556,12,-29,1,1.0
ID0978,1,337.4286,13,-21,2,1.0
ID0979,1,389.6667,14,-29,-1,0.0
ID0980,0,260.8333,15,-37,-2,0.0
ID0981,1,209.8000,16,-46,-3,0.0
ID0982,0,241.3750,17,-38,1,1.0
ID0983,1,306.2000,1,9,2,1.0
ID0984,1,0.0000,2,1,-1,0.0
ID0985,0,390.6667,3,-8,-2,0.0
ID0986,0,143.0000,4,0,1,1.0
ID0987,0,169.2000,5,8,2,1.0
ID0988,1,429.2000,6,15,3,1.0
ID0989,0,221.5000,7,7,-1,0.0
ID0990,1,574.0000,8,16,1,1.0
ID0991,1,688.0000,9,23,2,1.0
ID0992,1,220.1429,10,15,-1,0.0
ID0993,0,231.8000,11,7,-2,0.0
ID0994,1,158.8333,12,-2,-3,0.0
ID0995,0,208.1667,13,-11,-4,0.0
ID0996,1,243.5000,14,-12,1,0.5
ID0997,0,208.0000,15,-4,1,1.0
ID0998,0,0.0000,16,4,2,1.0
ID0999,0,363.0000,17,-5,-1,0.0
ID1000,1,256.0000,18,0,1,1.0
ID1001,1,185.6000,19,8,2,1.0
ID1002,0,277.0000,20,0,-1,0.0
ID1003,1,201.5000,21,8,1,1.0
ID1004,0,311.0000,1,22,2,1.0
ID1005,0,243.0000,2,13,-1,0.0
ID1006,1,0.0000,3,22,1,1.0
ID1007,1,648.0000,4,29,2,1.0
ID1008,1,0.0000,5,36,3,1.0
ID1009,1,137.0000,6,27,-1,0.0
ID1010,0,0.0000,7,20,-2,0.0
ID1011,1,1050.0000,8,29,1,1.0
ID1012,0,532.6667,9,37,2,1.0
ID1013,0,284.5000,10,30,-1,0.0
ID1014,0,172.8000,11,22,-2,0.0
ID1015,1,147.0000,12,30,1,1.0
ID1016,0,217.5000,13,38,2,1.0
ID1017,0,206.1250,14,46,3,1.0
ID1018,0,329.6667,15,37,-1,0.0
ID1019,1,163.0000,16,30,-2,0.0
ID1020,1,300.7500,17,23,-3,0.0
ID1021,1,275.0000,18,29,1,1.0
ID1022,1,412.4000,19,30,1,0.5
ID1023,0,222.2500,20,23,-1,0.0
ID1024,0,832.2500,21,30,1,1.0
ID1025,1,282.1250,22,20,-1,0.0
ID1026,0,174.0000,23,28,1,1.0
ID1027,0,182.5000,24,20,-1,0.0
ID1028,0,304.6667,25,11,-2,0.0
ID1029,0,530.5000,26,2,-3,0.0
ID1030,1,289.5000,27,-5,-4,0.0
ID1031,1,692.0000,28,-13,-5,0.0
ID1032,1,0.0000,29,-5,1,1.0
ID1033,0,168.0000,30,3,2,1.0
ID1034,1,165.0000,31,10,3,1.0
ID1035,1,428.6667,32,3,-1,0.0
ID1036,0,536.5000,33,11,1,1.0
ID1037,1,333.5000,34,18,2,1.0
ID1038,0,271.0000,35,10,-1,0.0
ID1039,0,141.2857,36,2,-2,0.0
ID1040,0,331.2500,37,-6,-3,0.0
ID1041,1,181.7500,38,3,1,1.0
ID1042,1,424.7500,39,-5,-1,0.0
ID1043,0,487.0000,40,-13,-2,0.0
ID1044,1,196.6667,41,-22,-3,0.0
ID1045,1,213.0000,42,-15,1,1.0
ID1046,1,354.0000,43,-23,-1,0.0
ID1047,0,404.4000,44,-16,1,1.0
ID1048,0,0.0000,45,-24,-1,0.0
ID1049,0,245.5000,46,-15,1,1.0
ID1050,1,223.0000,47,-6,2,1.0
ID1051,0,300.7500,48,1,3,1.0
ID1052,0,298.6667,49,9,4,1.0
ID1053,1,0.0000,50,15,5,1.0
ID1054,0,164.8333,51,8,-1,0.0
ID1055,1,308.0000,52,15,1,1.0
ID1056,1,210.1667,53,7,-1,0.0
ID1057,1,734.0000,54,-2,-2,0.0
ID1058,0,218.0000,55,5,1,1.0
ID1059,1,434.5000,56,-3,-1,0.0
ID1060,0,153.0000,57,5,1,1.0
ID1061,0,371.0000,58,-1,-1,0.0
ID1062,0,315.5000,59,-9,-2,0.0
ID1063,1,161.0000,60,0,1,1.0
ID1064,1,243.5000,61,8,2,1.0
ID1065,0,196.5000,62,16,3,1.0
ID1066,0,297.3333,63,23,4,1.0
ID1067,1,347.6667,64,14,-1,0.0
ID1068,0,341.0000,65,22,1,1.0
ID1069,1,118.0000,66,15,-1,0.0
ID1070,1,355.6000,67,8,-2,0.0
ID1071,1,362.5000,68,17,1,1.0
ID1072,0,0.0000,69,10,-1,0.0
ID1073,0,261.1429,70,2,-2,0.0
ID1074,0,136.0000,71,11,1,1.0
ID1075,1,265.0000,72,19,2,1.0
ID1076,0,339.5714,73,11,-1,0.0
ID1077,0,410.0000,74,5,-2,0.0
ID1078,0,376.4000,75,13,1,1.0
ID1079,1,294.3333,76,5,-1,0.0
ID1080,1,345.0000,77,-2,-2,0.0
ID1081,1,351.1250,78,-10,-3,0.0
ID1082,1,463.5000,79,-3,1,1.0
ID1083,1,218.3333,80,-12,-1,0.0
ID1084,1,381.3333,81,-20,-2,0.0
ID1085,0,235.8000,82,-28,-3,0.0
ID1086,0,529.0000,83,-36,-4,0.0
ID1087,1,238.5000,84,-43,-5,0.0
ID1088,0,232.4000,85,-36,1,1.0
ID1089,0,183.0000,86,-27,2,1.0
ID1090,0,139.5000,87,-19,3,1.0
ID1091,1,314.7500,1,13,-1,0.0
ID1092,1,265.5000,2,4,-2,0.0
ID1093,0,302.5000,3,-5,-3,0.0
ID1094,0,744.0000,4,-13,-4,0.0
ID1095,1,130.0000,1,44,1,1.0
ID1096,1,327.2000,2,52,2,1.0
ID1097,0,352.6000,3,59,3,1.0
ID1098,0,343.0000,1,-10,-1,0.0
ID1099,1,253.5000,2,-2,1,1.0
ID1100,0,0.0000,3,4,2,1.0
ID1101,1,558.1429,4,-4,-1,0.0
ID1102,0,573.2500,5,5,1,1.0
ID1103,1,113.0000,6,14,2,1.0
ID1104,1,128.5000,7,23,3,1.0
ID1105,0,257.0000,8,16,-1,0.0
ID1106,0,385.7500,9,23,1,1.0
ID1107,1,256.5000,10,32,2,1.0
ID1108,1,132.0000,11,41,3,1.0
ID1109,0,359.0000,1,9,4,1.0
ID1110,1,133.0000,2,2,-1,0.0
ID1111,0,361.5000,3,9,1,1.0
ID1112,1,639.0000,4,1,-1,0.0
ID1113,0,363.0000,5,9,1,1.0
ID1114,0,176.0000,6,1,-1,0.0
ID1115,0,146.3333,1,-108,-2,0.0
ID1116,0,0.0000,2,-100,1,1.0
ID1117,1,376.6667,3,-108,-1,0.0
ID1118,0,0.0000,4,-101,1,1.0
ID1119,1,270.3333,5,-92,2,1.0
ID1120,1,177.3333,6,-84,3,1.0
ID1121,0,406.0000,7,-93,-1,0.0
ID1122,0,207.8333,8,-85,1,1.0
ID1123,1,269.0000,9,-93,-1,0.0
ID1124,1,168.0000,10,-94,1,0.5
ID1125,1,211.0000,11,-86,1,1.0
ID1126,0,196.8000,12,-94,-1,0.0
ID1127,0,430.2500,13,-102,-2,0.0
ID1128,1,190.2500,14,-93,1,1.0
ID1129,1,279.2000,15,-85,2,1.0
ID1130,0,231.1667,1,7,3,1.0
ID1131,1,270.3333,2,0,-1,0.0
ID1132,0,144.2000,3,9,1,1.0
ID1133,0,203.4286,4,2,-1,0.0
ID1134,0,442.0000,5,11,1,1.0
ID1135,1,159.5000,6,18,2,1.0
ID1136,1,226.5000,7,10,-1,0.0
ID1137,0,260.4000,8,0,-2,0.0
ID1138,0,234.2500,9,9,1,1.0
ID1139,1,165.5000,10,18,2,1.0
ID1140,0,272.6667,11,26,3,1.0
ID1141,1,713.5000,12,19,-1,0.0
ID1142,1,257.7500,13,12,-2,0.0
ID1143,0,116.5000,14,5,-3,0.0
ID1144,0,145.0000,15,13,1,1.0
ID1145,1,0.0000,16,20,2,1.0
ID1146,0,192.6000,17,12,-1,0.0
ID1147,1,217.6667,18,21,1,1.0
ID1148,1,306.8333,19,14,-1,0.0
ID1149,1,334.0000,20,23,1,1.0
ID1150,0,146.3333,21,29,2,1.0
ID1151,0,506.0000,22,21,-1,0.0
ID1152,1,529.0000,23,12,-2,0.0
ID1153,1,285.2000,24,12,1,0.5
ID1154,0,0.0000,25,20,1,1.0
ID1155,0,222.2500,26,12,-1,0.0
ID1156,0,190.0000,27,21,1,1.0
ID1157,1,117.6667,28,13,-1,0.0
ID1158,1,316.2500,29,4,-2,0.0
ID1159,0,450.0000,30,11,1,1.0
ID1160,1,192.5714,31,19,2,1.0
ID1161,0,490.3333,32,11,-1,0.0
ID1162,1,234.3333,33,20,1,1.0
ID1163,0,267.6000,34,29,2,1.0
ID1164,1,444.6667,35,20,-1,0.0
ID1165,0,140.2500,36,28,1,1.0
ID1166,1,315.5000,37,36,2,1.0
ID1167,0,255.0000,38,28,-1,0.0
ID1168,0,179.0000,39,22,-2,0.0
ID1169,1,364.8333,1,54,-3,0.0
ID1170,1,312.0000,2,45,-4,0.0
ID1171,0,0.0000,3,36,-5,0.0
ID1172,1,352.5000,4,43,1,1.0
ID1173,0,449.0000,5,42,1,0.5
ID1174,0,484.0000,6,35,-1,0.0
ID1175,1,284.2857,7,44,1,1.0
ID1176,0,565.0000,8,34,-1,0.0
ID1177,0,325.0000,9,26,-2,0.0
ID1178,1,109.6667,10,17,-3,0.0
ID1179,1,290.5000,11,11,-4,0.0
ID1180,1,122.6667,12,4,-5,0.0
ID1181,0,210.0000,13,-3,-6,0.0
ID1182,1,251.4000,14,-11,-7,0.0
ID1183,0,294.5000,15,-3,1,1.0
ID1184,1,153.0000,16,5,2,1.0
ID1185,0,191.0000,17,-2,-1,0.0
ID1186,1,220.9000,18,-9,-2,0.0
ID1187,0,318.5000,19,-17,-3,0.0
ID1188,0,304.0000,20,-17,1,0.5
ID1189,0,172.8000,21,-8,1,1.0
ID1190,1,210.0000,22,-1,2,1.0
ID1191,0,391.5000,23,-11,-1,0.0
ID1192,0,0.0000,24,-18,-2,0.0
ID1193,1,481.5000,25,-9,1,1.0
ID1194,1,219.5000,26,0,2,1.0
ID1195,1,158.5000,27,-8,-1,0.0
ID1196,0,243.2500,28,-15,-2,0.0
ID1197,1,374.5000,29,-7,1,1.0
ID1198,0,297.6000,30,0,2,1.0
ID1199,1,271.0000,31,-7,-1,0.0
ID1200,1,522.4286,32,-14,-2,0.0
ID1201,1,0.0000,33,-20,-3,0.0
ID1202,0,184.0000,34,-11,1,1.0
ID1203,0,0.0000,35,-3,2,1.0
ID1204,0,349.5000,36,-12,-1,0.0
ID1205,0,375.4000,37,-20,-2,0.0
ID1206,1,318.5000,38,-27,-3,0.0
ID1207,1,223.0000,39,-34,-4,0.0
